incident parkland (1),incident mass shooting (1),guns ar 15,incident parkland (2),government trump,culture national identity,meta opinions,gun control national identity,meta meta,gun control bans,incident video,gun control legal,guns ammunition,gun control second ammendment (1),guns assault weapons (1),meta meta,incident nyc,gun control background check,gun control second ammendment (2),gun control nra,guns assault weapons (2),guns sales,culture government,incident mass shooting (2),paper,aid,max_top,general
0,0.005331427,2.22E-05,0,0.020586918,0.111561542,0.025379991,0,0,0,0,0,0,0.004094712,0.034890474,0.02709941,0,0.160376481,0.013718231,0.014959788,0.021396889,0.016281397,0.017639904,0.062655778,nyt,nyt90,gun control background check,gun control
0,0,0,0,0,0,0.127997324,0,0.005877139,0,0.014391817,0.145859368,0,0.004208139,0,0.003562629,0.024904604,0.03602134,0,0,0,0.000318314,4.08E-05,0,nyt,nyt97,gun control legal,gun control
0.036711243,0,0.025430478,0.000579862,0.019101991,0,0.022069773,0.014618549,0,0,0,0.097059303,0,0,0.068962,0,0.072537001,0,0,0.003343809,0.011433312,0,0.02507533,0.000462655,nyt,nyt112,gun control legal,gun control
0.049378885,0,0,0.050422909,0.01828113,0.018569261,0.015314146,0.148493837,0.037212528,0.023138375,0.007893983,0.010719515,0.038288977,0.020138598,0,0.001261945,0.032458383,0.017393758,0,0.000464834,0,0,0.072900602,0.03037145,nyt,nyt115,gun control national identity,gun control
0.05961381,0.007166772,0.022683105,0.030628968,0.014248593,0,0.046644861,0.134673344,0.033524396,0.010562692,0.011394134,0.003761505,0.026282537,0.020332435,0,0.004526784,0.018102517,0.009748514,0.010733998,0.028060452,0.020975424,0.005313333,0.008718632,0.020070976,nyt,nyt117,gun control national identity,gun control
0.022483515,0.066071622,0,0.005713894,0.005471523,0.001451306,0.037139124,0.008674484,0.013183507,0,0.002025229,0.085116382,0.002989784,0,0.066084761,0,0,0,0.011834392,0,0.00544653,3.52E-05,0.008137475,0.049935107,nyt,nyt119,gun control legal,gun control
0.02873275,0,0,0.009500844,0,0.033169734,0.017776843,0.027764072,0,0,0.015252823,0,0.079637926,0.274759339,0.051443565,0.020641425,0,0.013328035,0.041747814,0,0.008301003,0,0,0,,,gun control second ammendment (1),gun control
0.014692515,0,0,0,0.000165414,0,0.014742142,0,0,0.00065296,0,0,0.072212233,0.284334583,0,0,0.017552116,0,0,0,0,0,0,0,nyt,nyt123,gun control second ammendment (1),gun control
0.061893587,0,0,0,0.003118398,0.008043204,0,0.079947282,0,0.000626646,0,0,0.08449011,0.037601857,0.032384527,0.001118412,0,0.025714547,0.238867183,0,0,0.003361435,0,0.000762831,nyt,nyt127,gun control second ammendment (2),gun control
0,0.007018929,0.088466793,0.018384937,0.010899294,0,0.039439767,0.056539879,0,0,0.075331098,0.010964611,0,0.103398503,0.072443299,0,0.012902148,0.008444608,0.027774289,0.004857804,0.013638661,0,0.002883915,0.010443792,nyt,nyt131,gun control second ammendment (1),gun control
0.106189003,0,0.005768548,0,0.004237755,0,0.014329053,0.052453367,0.085099033,0,0.034068203,0.007571556,0.013088714,0,0.046240481,0.003915601,0.013451681,0.011397138,0.099784653,0.042165871,0,0.006961337,0,0.01055156,,,gun control second ammendment (2),gun control
0.027595357,0.019532566,0.001946357,0.063359226,0.015982906,0.008812324,0.005703443,0.060478902,0.111777266,0.01790032,0,0,0.010192932,0.030143435,0.039865569,0.069984775,0.003887097,0.167699597,0,0.005687518,0.04562674,0,0.02515443,0,nyt,nyt138,gun control background check,gun control
0,0.075415413,0,0.008742393,0,0,0.019816119,0.010127697,0,0.000719592,0,0.087735279,0.009181386,0,0.066381706,0,0,0,0.003480743,0,0,0,0.011915551,0.084417896,nyt,nyt149,gun control legal,gun control
0.001161905,0.066110774,0.003158764,0.062969078,0,0,0.007274085,0.014535802,1.38E-05,0.09858772,0,0.140500051,0.001038554,0.00990715,0.030863433,0,0,0,0.001850142,0,0,0,0,0.020486336,,,gun control legal,gun control
0.021730371,0,0,0.01414938,0.016545667,0,0,0.01850947,0,0,0,0.000882337,0.009624459,0.065381045,0.025605746,0,0,0,0.003062488,0.252383692,0.00167756,0.126600106,0.015549048,0,nyt,nyt154,gun control nra,gun control
0,0,0.061625741,0,0,0,0.064571523,0.104208158,0,0.001160183,0.01226038,0.007227352,0.05526799,0.006694619,0.075646519,0.046623823,0,0,0.00672446,0.021979686,0,0.019077448,0,0.033016134,nyt,nyt156,gun control national identity,gun control
0,0.011724908,0,0,0,0,0.046998494,0.068614944,0,0,0,0.114558077,0,0,0.103237873,0.081564905,0,0,0,0,0,0,0.055937649,0,,,gun control legal,gun control
0.060769701,0,0,0.059389013,0,0,0.010443167,0.095978056,0.03937038,0.025903399,0,0.009217237,0,0.089738983,0.046601282,0.01229023,0,0.022952264,0,0.022330989,0.005105026,0.017517268,0.002359113,0.008890333,nyt,nyt166,gun control national identity,gun control
0.079792475,0.018069546,0,0,0.009878575,0,0.015734831,0.038119613,0,0,0.063418802,0,0.074860975,0,0.036563883,0,0,0,0.092104484,0.006593922,0,0,0,0.070087673,,,gun control second ammendment (2),gun control
0.280899771,0,0,0,0,0.018545704,0,0.068917244,0,0.000355443,0.022410937,0,0.018193681,0,0.041129101,0,0,0.034567997,0.002159682,0.030389067,0,0,0,0,nyt,nyt174,gun control national identity,gun control
0.013998451,0.004957521,0.001620879,0.00228743,0,0,0.024809386,0.058271553,0.003954929,0,0,0.107581742,0.057393813,0,0.053162447,0,0.019861636,0,0,0,0.01455023,0,0.016599547,0.094935244,nyt,nyt175,gun control legal,gun control
0.006897917,0.02999484,0.004926697,0.024669071,0,0.003925397,0.047738327,0.066166597,0.001579382,0,0.001970454,0.018481759,0.047135751,0.117614905,0.089023337,0.031852274,0,0,0.023854742,0,0.009906601,0,0.022174159,0.042540828,nyt,nyt177,gun control second ammendment (1),gun control
0.049668027,0.008497428,0.053815818,0.048369954,0,0.000215396,0.044866555,0.107120341,0.026525436,0.00777208,0.009935813,0.041318422,0.03692685,0.004385191,0.041124628,0.012389213,0.015814795,0,0,0.011003204,0.005703213,0.005218515,0.043578877,0.0449086,nyt,nyt180,gun control national identity,gun control
0,0,0.072035215,0,0.034804582,0.026887215,0,0.004569742,0.104793828,0.010010302,0.023891209,0.007644914,0.028581545,0,0.010012706,0.027596339,0,0.067252205,0,0.118347462,0,0.046966366,0,0,nyt,nyt181,gun control nra,gun control
0,0.030095927,0.07915944,0.002011478,0.009884394,0,0.003818352,0.075513706,0.023023265,0.001049059,0.01211067,0,0.033841608,0.121629706,0.058115107,0,0,0.010075723,0.005877221,0.011997898,0.008251332,0.065560308,0.019498035,0.006164954,fox,fox2,gun control second ammendment (1),gun control
0,0.00155373,0,0,0,0.002012483,0.025204585,0,0,0,0,0,0.004984978,0.02649284,0,0.026587879,0,0,0.197638094,0,0.073214917,0,0,0.064840788,fox,fox4,gun control second ammendment (2),gun control
0.023889952,0.073836304,0,0.00020758,0.009452357,0,0,0,0,0,0,0.152917637,0,0,0.067071217,0,0.046803607,0,0.014188235,0.005262127,0,0.004524875,0,0.031937457,fox,fox6,gun control legal,gun control
0.073257457,0.010724767,0.004733772,0.037033576,0.003012882,0,0.016775123,0.047499701,0,0.017970686,0.015970896,0.003076703,0,0,0.053275804,0.007535538,0.011119755,0.011119356,0.018904099,0.226998752,0.013420616,0.038956166,0,0,fox,fox18,gun control nra,gun control
0,0,0,0.000163539,0,0.111734883,0,0.044904456,0,0,0.069609984,0,0,0.118728748,0.006270669,0.054803139,0,0.162736021,0,0,0,0,0.037802289,0,,,gun control background check,gun control
0,0,0,0,0.018733544,0.076148261,0.052407257,0.071804261,0,0,0.01780598,0.009329951,0.029948807,0,0.00245781,0.014214628,0,0.00279788,0.191346338,0,0.016637074,0,0,0,,,gun control second ammendment (2),gun control
0,0,0.003416464,0.028679613,0.000666537,0,0,0.02869023,0.115948863,0,0.124338609,0,0,0.187897113,0.000584703,0.029994028,0,0,0,0,0,0,0.051562299,0,fox,fox37,gun control second ammendment (1),gun control
0.050473907,0.001875685,0,0,0,0,0.012552073,0.104608901,0.030653957,0,0.085595462,0.00458521,0.077378248,0.001193385,0.003653435,0.006320764,0.075725835,0,0.010225868,0,0.001909507,0,0.001247523,0.010470661,fox,fox41,gun control national identity,gun control
0,0,0,0,0,0,0,0.113838276,0,0.034756177,0.085374954,0.000484191,0.091466577,0.116308741,0,0.036966804,0.001000707,0,0,0,0,0.020220526,0.004466469,0.02798302,fox,fox45,gun control second ammendment (1),gun control
0,0,0.024061955,0.00839899,0,0.099281833,0,0.041722308,0.073331937,0.003367666,0.117755877,0,0.006845768,0,0,0.02224003,0,0.171452291,0,0,0.036553708,0,0,0,fox,fox66,gun control background check,gun control
0.038455147,0,0,0.007021876,0,0,0,0.099428962,0.000316781,0.012538071,0.116665218,0.117702594,0.018394603,0.076666937,0,0.018436302,0.000103716,0.005738271,0.008145583,0.001961299,0.011211688,0.00845016,0.009964851,0.058858108,fox,fox71,gun control legal,gun control
0,0.002209616,0,0.006182749,0,0,0,0.047901292,0,0.034023256,0.102323305,0.169194197,0.000378664,0,0.008092334,0.021215166,0.003594927,0,0,0.000854465,0.015692237,0.001501714,0.018942604,0.061628805,fox,fox74,gun control legal,gun control
0,0.000178092,0.051685001,0,0.014784328,0.003333115,0,0.204676828,0,0.007291657,0.053385113,0,0.036223781,0.001213433,0,0.008152107,0,0,0,0,0,0.031895746,0,0,fox,fox77,gun control national identity,gun control
0.001090584,0,0.015434717,0.063134986,0.006209841,0.016462639,0.002897892,0.192529659,0.026193189,0.020073078,0.02975976,0,0.016358893,0,0.021673557,0,0,0.021505243,0,0.064605462,0.008229407,0.018775383,0.006428386,0.0382492,fox,fox79,gun control national identity,gun control
0.046487715,0,0,0,0,0,0.004640119,0.099419301,0.00080665,0,0.082519995,0,0.007418559,0.015502934,0,0.010508098,0.029799234,0.110123765,0.008849359,0,0.023296516,0,0.049173885,0.011250314,fox,fox80,gun control background check,gun control
0,0,0,0,9.54E-05,0.047738745,0.024995198,0.022047365,0,0.04607505,0.027228442,0,0,0,0.025339401,0,0,0.122287308,0,0,0,0,0,0.002434999,fox,fox82,gun control background check,gun control
0.178801213,0.004311887,0,0,0.003811063,0,0.002764212,0.01037433,0,0,0.086341095,0.013909511,0,0.006657577,0.007881111,0.0266935,0,0.091921061,0,0.036298634,0,0.003526458,0.022557066,0.001969407,,,gun control background check,gun control
0,0,0,0,0.010205129,0.004630935,0.011164564,0.116392235,0.092001556,0.022797832,0.082024446,0,0.044950926,0,0,0,0,0,0,0,0,0.07348704,0,0,fox,fox88,gun control national identity,gun control
0,0,0,0,0,0,0,0.117020469,0.007298634,0,0.089410009,0,0.056757483,0,0,0.014815788,0.088142616,0,0,0.080385464,0.112050844,0.091741795,0,0,fox,fox91,gun control national identity,gun control
0,0,0,0.005084724,0,0,0.008901773,0.050767167,0.001374954,0.019645742,0.10378506,0.211878568,0.020755858,0,0,0.025342229,0,0,0.003474083,0,0,0,0.013805326,0.013004925,fox,fox106,gun control legal,gun control
0,0.110809541,0,0.008496137,0,0,0.024983542,0.000866545,0,0.003273587,0.032085927,0.149402094,0.004142183,0.007857232,0.030613304,0,0,0,0,0,0,0.007883146,0.00730453,0.003800386,fox,fox107,gun control legal,gun control
0.032981846,0,0,0.00983023,0.002788126,0.070235564,0.004306873,0.087271638,0.003050057,0.015986973,0.086002746,0.13242255,0.011442657,0,0,0.039135757,0.012190993,0,0.009337962,0.001661874,0,0,0.020371606,0.105627293,fox,fox108,gun control legal,gun control
0.072815479,0.000276901,0.001873946,0.001236559,0,0,0.005653154,0,0.004359645,0,0.007191119,0.119068853,0,0.005032314,0.049660051,0,0,0,0.015176525,0.003987369,0,0,0.023035742,0.01855188,fox,fox109,gun control legal,gun control
0,0.109741068,0,0,0,0,0.021550393,0,0,0,0,0.130454716,0.009237839,0,0.043142116,0,0.002767045,0,0.004261988,0,0.021772857,0,0,0.024853866,fox,fox111,gun control legal,gun control
0,0.058705281,0,0.014613723,0,0,0.03043205,0.008546069,0.002968585,0,0.020584636,0.139208248,0,0,0.003284472,0,0.017762691,0.004089688,0,0,0,0,0.009672608,0.087333961,fox,fox113,gun control legal,gun control
0,0,0.053126427,0,0,0.019754612,0.002256894,0.081139484,0.025280229,0.002200351,0.062009743,0.004296226,0.023066142,0.220961992,0.041487293,0.015181197,0,0.032681037,0,0.016303468,0.003968348,0,0.06982724,0.023414911,fox,fox116,gun control second ammendment (1),gun control
0.030275972,0,0,0,0.014524645,0.081287498,0.00252844,0.067028,0,0,0.08778916,0,0.002537767,0.246647965,0,0.026317282,0.013569553,0,0,0,0,0,0.002454431,0,fox,fox118,gun control second ammendment (1),gun control
0.023309173,0.031968475,0.009700607,0,0,0,0.016100516,0.047221064,0,0,0.052249731,0.177375719,0.007598401,0.0005577,0.04093604,0.013812197,0,0.005789779,0,0,0,0,0.021776179,0.117669664,fox,fox123,gun control legal,gun control
0.034415456,0,8.29E-05,0,0.009110022,0,0,0.044647109,0,0.023267912,0.127877852,0.001620982,0.04312329,0.138073403,0,0.011744885,0.016248676,0,0.070567866,0,0.010439426,0,0.023509498,0.001519816,fox,fox125,gun control second ammendment (1),gun control
0.033914402,0.027246247,0,0,0,0.026760862,0,0.051937375,0.001328232,0,0.08875451,0,0.094980847,0.093750442,0.005558596,0.014489487,0.041010002,0.035786043,0.008783995,0.140548097,0,0,0.002601352,0.022458943,fox,fox131,gun control nra,gun control
0.0584974,0.002978966,0,0,0.012978406,0.00064587,0.001982372,0.142811972,0.001127718,0,0.090971254,0.018896501,0.102035459,0.101022345,0.001212658,0.038163432,0,0,0,0,0,0,0.001997606,0,fox,fox132,gun control national identity,gun control
0.063788508,0,0,0,0,0,0,0.030912271,0,0,0.089081242,0,0.105780373,0.190438646,0,0.014778459,0,0.044741372,0.016257864,0.016661437,0,0,0.002053742,0,,,gun control second ammendment (1),gun control
0.008137909,0.022574135,0.088431445,0.005131206,0.012305247,0,0.00620939,0.00846205,0,0.138916194,0.049085888,0.033455262,0,0,0,0,0,0,0,0,0,0,0.040586423,0.00434706,fox,fox140,gun control bans,gun control
0,0.028185555,0.071552612,0,0.015267452,0,0.005503645,0.038874609,0,0.018618795,0.112922598,0,0,0.132970378,0.056578485,0.022767765,0,0.017481872,0.003918511,0,0.047334673,0,0,0.009212168,,,gun control second ammendment (1),gun control
0.004280042,0.005228037,0,0,0,0,0,0.010260525,0.111609636,0,0.11120693,0.004180527,0.110060346,0,0,0.016210692,0,0,0,0.145237225,0.095720339,0,0,0,,,gun control nra,gun control
0.043885918,0.01582019,0.006719941,0,0,0,0.008259627,0,0,0.053835561,0.013579847,0.078648931,0.00842804,0.003748434,0.024385792,0,0.005352082,0,0.012526635,0.001791961,0.007373893,0,0.059660789,0.033247893,fox,fox156,gun control legal,gun control
0,0,0,0.00119693,9.29E-06,0,0.056443084,0.002499445,0.004373963,0.045460262,0.038108422,0.129461718,0,0,0.000620796,0.011072787,0,0,0,0,0,0.008113113,0,0,fox,fox157,gun control legal,gun control
0.096382855,0,0.003360753,0,0,0,0,0.013927483,0,0,0.015968956,0.097465512,0,0.006015135,0.011439968,0,0,0,0.005404925,0.000185447,0,0,0.009345435,0,fox,fox159,gun control legal,gun control
0.006976179,0,0.015466999,0,0.000329199,0,0.059667753,0.006680799,0.001532975,0.058802184,0,0.166870767,0,0,0.085453016,0.049411678,0,0,0,0.069027894,0,0,0,0.005276033,fox,fox163,gun control legal,gun control
0,0,0,0.131361039,0.023303155,0.000403994,0,0.139297556,0.000437435,0.008800354,0.109766699,0.000280068,0,0.03282856,0,0.050642709,0,0.013814211,0,0.019002349,0,0,0,0,fox,fox166,gun control national identity,gun control
0,0,0,0.12429266,0.027773492,0.02132143,0.028203682,0.03461539,0,0.125720121,0,0.01542018,0.006936105,0.021733147,0.039666326,0,0.00174036,0,0.007812825,0.021750338,0.014561722,0.007003686,0,0.013946362,fox,fox175,gun control bans,gun control
0.213127261,0,0,0.015362632,0,0.002705372,0.008128362,0.112632106,0.036626025,0.011634998,0,0.004978243,0.00903841,0.031808411,0.036249096,0,0.080343548,0.075760814,0,0.04490548,0.000425757,0,0,0.013118161,fox,fox176,gun control national identity,gun control
0.02659921,0.000188126,0.008532024,0,0.020266895,0,0,0,0.000603926,0,0,0,0,0.033946353,0,0.039548768,0,0,0,0.243438296,0,0,0.014295821,0,fox,fox181,gun control nra,gun control
0,0,0.000470832,0,0.012935829,0,0.0368351,0.155320753,0,0.008618757,0.021654467,0.010047543,0.119077464,0,0.026969315,0,0.006716644,0,0,0.036643079,0.017645784,0.002075316,0.01905178,0.029729512,breitbart,breitbart0,gun control national identity,gun control
0.067564334,0.006918168,0,0,0,0,0.040431741,0.115787187,0.048584301,0.001160951,0.011997869,0.027383245,0.045099324,0,0.003757922,0.001407086,0,0.01290014,0.138009061,0,0,0,0.007641053,0.039179905,breitbart,breitbart2,gun control second ammendment (2),gun control
0,0,0,0.002561436,0.006756216,0.02868612,0.055557724,0.11265076,0.00452626,0.047667595,0.016517665,0.00823621,0.063601002,0,0.007975251,0,0.009760643,0.000471456,0,0.002507715,0,0.005448079,0.03514314,0.062693253,breitbart,breitbart3,gun control national identity,gun control
0.032644503,0,0,0.001994386,0.012301355,0.003033063,0.040289109,0.09908339,0,0.000303898,0,0.00269519,0.066535348,0,0.006246286,0,0.00089483,0.010245221,0,0.002998932,0,0.004236552,0.016456229,0.095442596,,,gun control national identity,gun control
0,0.001726164,0.071578988,0,0.013460125,0.007716146,0.070163557,0.135907571,0.025912935,0.053279354,0.012466186,0.001612884,0.001194193,0,0.009719977,0.001806074,0.000249136,0.037845605,0,0.007882469,0.054045937,0.000936005,0.024998719,0.024427263,breitbart,breitbart11,gun control national identity,gun control
0,0,0.034591527,0.037138335,0,0,0.012445585,0.09970735,0.042253297,0.014192877,0.111551777,0.000544711,0.044416749,0.019514518,0.034903727,0.032580306,0,0,0,0.125539675,0.058531326,0,0,0.028487147,breitbart,breitbart12,gun control nra,gun control
0.005639763,0,0.043359143,0,0,0.00040965,0.033899758,0.067255511,0,0,0.063698126,0,0,0.217243753,0,0.00781766,0,0,0.004809857,0.122356274,0.006337675,0,0,0,breitbart,breitbart13,gun control second ammendment (1),gun control
0.041490579,0,0.062178997,0,0.087902765,0.024740036,0.030040708,0.136044103,0.010401845,0,0.011914536,0,0.017225057,0.011561384,0.003636078,0.028316039,0,0.030558392,0.00051601,0.024773182,0,0,0,0,breitbart,breitbart14,gun control national identity,gun control
0,0.003182679,0.007546369,0,0,0,0.038044854,0.08580092,0,0.066224493,0.013227891,0.006921877,0,0,0.005721861,0,0,0.057455118,0,0.002389378,0.002614308,0.005177656,0,0.001519709,breitbart,breitbart17,gun control national identity,gun control
0.004809313,0.048062667,0,0.009477123,0.016137247,0,0.037640709,0,0,0.004191879,0.003549545,0.142178952,0.007773475,0,0.090823329,0,0.006855824,0,0.004360427,0,0.001068932,0,0.01600424,0.048637418,breitbart,breitbart27,gun control legal,gun control
0.000304714,0,0,0.020353711,0.01351807,0,0.06649989,0,0,0.018838848,0,0.117688321,0.011416332,0.016491812,0.047900538,0,0,0.003857072,0.027164951,0.01217494,0.009457275,0.015829635,0.045142312,0.073284291,breitbart,breitbart28,gun control legal,gun control
0.009643165,0.036809118,0,0.018520605,0.012671014,0.027691918,0.059638284,0,0.005235764,0.002190509,0.040283204,0.096393258,0,0,0.060696069,0.003742081,0.012066692,0,0.002560613,0.008423401,0,0.031118229,0.050989377,0.001839126,breitbart,breitbart29,gun control legal,gun control
0.022485799,0,0.097099055,0.014271676,0,0,0.035163272,0.101071494,0.026321838,0,0,0.000295203,0,0.004386227,0.065958926,0,0.022357212,0.009193848,0,0.003838642,0,0.004228409,0.010502369,0.021777217,breitbart,breitbart31,gun control national identity,gun control
0,0,0,0.071663519,0.036630492,0.009678212,0.032161649,0.126433108,0.002978673,0.0006417,0,0.010683793,0.007573621,0,0.070694037,0,0,0.028597276,0,0.034192252,0,0.018611324,0.020434457,0.005596487,breitbart,breitbart39,gun control national identity,gun control
0,0,0.061455212,0.041565947,0.021166624,0,0.045110195,0.062351482,0,0.018880043,0.022108544,0.005332054,0,0.016806858,0,0.0192977,0,0,0,0.089128,0,0.007750433,0,0.013421346,breitbart,breitbart41,gun control nra,gun control
0,0,0,0.066521627,0,0.000112773,0,0.159235522,0,0,0.000880935,0,0,0,0.052390201,0,0,0,0,0,0,0.000821543,0,0,breitbart,breitbart43,gun control national identity,gun control
0.07867517,0.005438348,0,0.004037118,0.007694324,0.035175169,0.073084633,0.07697713,0.022288455,0,0,0,0.034103968,0.186723184,0,0.032573213,0.012503775,0.071512949,0.00195124,0,0.005723636,0,0,0.019254726,breitbart,breitbart47,gun control second ammendment (1),gun control
